status,mode_fx,year,wave,sub_reg,st,area_x,estrips,NUMVAR
FINAL,7,2019,4,4,33,1,"92,793",429209393.91
FINAL,7,2019,4,4,33,2,"21,990",57677551.545
FINAL,7,2019,4,4,33,3,0,0
FINAL,7,2019,4,4,33,4,0,0
FINAL,7,2019,4,4,33,5,"28,832",84501515.297
FINAL,3,2019,4,4,44,1,"160,722",4089339546.2
FINAL,3,2019,4,4,44,2,0,0
FINAL,3,2019,4,4,44,3,0,0
FINAL,3,2019,4,4,44,4,0,0
FINAL,3,2019,4,4,44,5,"592,893",22924736282
FINAL,4,2019,4,4,44,1,989,5361.2047372
FINAL,4,2019,4,4,44,2,298,486.29031986
FINAL,4,2019,4,4,44,5,"7,858",282736.61559
FINAL,5,2019,4,4,44,1,"2,144",1115672.1936
FINAL,5,2019,4,4,44,2,576,32931.353843
FINAL,5,2019,4,4,44,5,"9,971",15194553.261
FINAL,7,2019,4,4,44,1,"185,245",2098495696.1
FINAL,7,2019,4,4,44,2,"50,205",313652018.46
FINAL,7,2019,4,4,44,3,0,0
FINAL,7,2019,4,4,44,4,0,0
FINAL,7,2019,4,4,44,5,"152,742",1887290638.5
FINAL,3,2019,4,5,10,1,"227,633",3729651781.5
FINAL,3,2019,4,5,10,2,0,0
FINAL,3,2019,4,5,10,3,0,0
FINAL,3,2019,4,5,10,4,0,0
FINAL,3,2019,4,5,10,5,"257,985",4231549476.7
FINAL,4,2019,4,5,10,1,108,204.18104801
FINAL,4,2019,4,5,10,2,121,257.53391831
FINAL,4,2019,4,5,10,5,"7,860",901477.98115
FINAL,5,2019,4,5,10,1,313,9931.6729651
FINAL,5,2019,4,5,10,2,"1,687",170464.21067
FINAL,5,2019,4,5,10,5,"1,453",191894.52616
FINAL,7,2019,4,5,10,1,"4,963",4136722.9513
FINAL,7,2019,4,5,10,2,"52,889",245130462.42
FINAL,7,2019,4,5,10,3,0,0
FINAL,7,2019,4,5,10,4,0,0
FINAL,7,2019,4,5,10,5,"182,972",1710288976
FINAL,3,2019,4,5,24,1,"36,233",1386483887
FINAL,3,2019,4,5,24,2,0,0
FINAL,3,2019,4,5,24,3,0,0
FINAL,3,2019,4,5,24,4,0,0
FINAL,3,2019,4,5,24,5,"1,244,691",91411455900
FINAL,4,2019,4,5,24,1,0,0
FINAL,4,2019,4,5,24,2,"6,510",852622.80586
FINAL,4,2019,4,5,24,5,"28,423",31711027.361
FINAL,5,2019,4,5,24,1,9,1.2521147079
FINAL,5,2019,4,5,24,2,"4,526",1351747.0116
FINAL,5,2019,4,5,24,5,"61,797",168599842.82
FINAL,7,2019,4,5,24,1,"2,219",4011075.2186
FINAL,7,2019,4,5,24,2,"88,460",1603191366.7
FINAL,7,2019,4,5,24,3,0,0
FINAL,7,2019,4,5,24,4,0,0
FINAL,7,2019,4,5,24,5,"852,279",41939393141
FINAL,3,2019,4,5,34,1,"1,448,927",340065108839
FINAL,3,2019,4,5,34,2,0,0
FINAL,3,2019,4,5,34,3,0,0
FINAL,3,2019,4,5,34,4,0,0
FINAL,3,2019,4,5,34,5,"1,875,129",463486103762
FINAL,4,2019,4,5,34,1,"13,178",0
FINAL,4,2019,4,5,34,2,"23,144",0
FINAL,4,2019,4,5,34,5,"15,081",0
FINAL,5,2019,4,5,34,1,"17,012",79845451.172
FINAL,5,2019,4,5,34,2,"45,695",566486074.04
FINAL,5,2019,4,5,34,5,"13,448",51162139.467
FINAL,7,2019,4,5,34,1,"287,957",7225021434.6
FINAL,7,2019,4,5,34,2,"562,778",27575829484
FINAL,7,2019,4,5,34,3,0,0
FINAL,7,2019,4,5,34,4,0,0
FINAL,7,2019,4,5,34,5,"739,426",42169211806
FINAL,3,2019,4,5,36,1,"181,646",28055882882
FINAL,3,2019,4,5,36,2,0,0
FINAL,3,2019,4,5,36,3,0,0
FINAL,3,2019,4,5,36,4,0,0
FINAL,3,2019,4,5,36,5,"1,965,019",199050172289
FINAL,4,2019,4,5,36,1,"40,869",71889289.419
FINAL,4,2019,4,5,36,2,"30,476",5447811.6604
FINAL,4,2019,4,5,36,5,"45,723",52224935.761
FINAL,5,2019,4,5,36,1,"3,187",813916.90214
FINAL,5,2019,4,5,36,2,"5,197",3555889.6625
FINAL,5,2019,4,5,36,5,"9,382",7376371.2007
FINAL,7,2019,4,5,36,1,"550,700",18441612637
FINAL,7,2019,4,5,36,2,"144,873",2635834509
FINAL,7,2019,4,5,36,3,0,0
FINAL,7,2019,4,5,36,4,0,0
FINAL,7,2019,4,5,36,5,"1,292,450",58295356781
FINAL,3,2019,4,5,51,1,"254,168",20546600269
FINAL,3,2019,4,5,51,2,0,0
FINAL,3,2019,4,5,51,3,0,0
FINAL,3,2019,4,5,51,4,0,0
FINAL,3,2019,4,5,51,5,"912,779",46201294436
FINAL,4,2019,4,5,51,1,0,0
FINAL,4,2019,4,5,51,2,594,5175.3575976
FINAL,4,2019,4,5,51,5,"9,071",1208077.751
FINAL,5,2019,4,5,51,1,"1,694",179868.48834
FINAL,5,2019,4,5,51,2,"1,553",146935.84928
FINAL,5,2019,4,5,51,5,"4,803",2408785.2442
FINAL,7,2019,4,5,51,1,"22,952",78053158.846
FINAL,7,2019,4,5,51,2,"32,861",199052999.57
FINAL,7,2019,4,5,51,3,0,0
FINAL,7,2019,4,5,51,4,0,0
FINAL,7,2019,4,5,51,5,"546,728",11310179401
FINAL,3,2019,4,6,12,1,"2,503,352",878905916413
FINAL,3,2019,4,6,12,2,0,0
FINAL,3,2019,4,6,12,5,"989,560",150114086724
FINAL,5,2019,4,6,12,1,"14,151",8576061.7407
FINAL,5,2019,4,6,12,2,"40,568",47381263.323
FINAL,5,2019,4,6,12,5,"21,999",19551580.246
FINAL,7,2019,4,6,12,1,"524,650",14763415834
FINAL,7,2019,4,6,12,2,"995,183",63451845508
FINAL,7,2019,4,6,12,5,"1,553,670",101971185308
FINAL,3,2019,4,6,13,1,"363,326",10450564424
FINAL,3,2019,4,6,13,2,0,0
FINAL,3,2019,4,6,13,3,0,0
FINAL,3,2019,4,6,13,4,0,0
FINAL,3,2019,4,6,13,5,"247,500",8570757637.5
FINAL,5,2019,4,6,13,1,896,73394.469091
FINAL,5,2019,4,6,13,2,"1,429",190298.85419
FINAL,5,2019,4,6,13,5,"6,197",2819634.2169
FINAL,7,2019,4,6,13,1,"21,112",105165933.13
FINAL,7,2019,4,6,13,2,"60,336",354411781.48
FINAL,7,2019,4,6,13,3,0,0
FINAL,7,2019,4,6,13,4,0,0
FINAL,7,2019,4,6,13,5,"378,653",6509842758.5
FINAL,3,2019,4,6,37,1,"2,373,414",178470497478
FINAL,3,2019,4,6,37,2,0,0
FINAL,3,2019,4,6,37,3,0,0
FINAL,3,2019,4,6,37,4,0,0
FINAL,3,2019,4,6,37,5,"1,171,410",67897792924
FINAL,5,2019,4,6,37,1,"18,284",15074732.981
FINAL,5,2019,4,6,37,2,"23,038",19188435.251
FINAL,5,2019,4,6,37,5,"22,496",21015513.977
FINAL,7,2019,4,6,37,1,"158,030",893753040.05
FINAL,7,2019,4,6,37,2,"170,740",1615055079.3
FINAL,7,2019,4,6,37,3,0,0
FINAL,7,2019,4,6,37,4,0,0
FINAL,7,2019,4,6,37,5,"866,040",15479001485
FINAL,3,2019,4,6,45,1,"1,781,202",211734628552
FINAL,3,2019,4,6,45,2,0,0
FINAL,3,2019,4,6,45,3,0,0
FINAL,3,2019,4,6,45,4,0,0
FINAL,3,2019,4,6,45,5,"581,915",52062146903
FINAL,5,2019,4,6,45,1,"13,960",57165346.911
FINAL,5,2019,4,6,45,2,"16,504",15760498.464
FINAL,5,2019,4,6,45,5,"32,652",29406818.49
FINAL,7,2019,4,6,45,1,"106,896",1133932044.5
FINAL,7,2019,4,6,45,2,"187,302",4652597704.8
FINAL,7,2019,4,6,45,3,0,0
FINAL,7,2019,4,6,45,4,0,0
FINAL,7,2019,4,6,45,5,"498,296",16346747984
FINAL,3,2019,4,7,1,1,"1,042,904",73230059099
FINAL,3,2019,4,7,1,2,0,0
FINAL,3,2019,4,7,1,3,0,0
FINAL,3,2019,4,7,1,4,0,0
FINAL,3,2019,4,7,1,5,"189,942",12900081396
FINAL,5,2019,4,7,1,1,"14,520",8485018.0497
FINAL,5,2019,4,7,1,2,"40,235",58552703.709
FINAL,5,2019,4,7,1,5,0,0
FINAL,7,2019,4,7,1,1,"44,159",127145457.27
FINAL,7,2019,4,7,1,2,"231,054",2316540481.1
FINAL,7,2019,4,7,1,3,0,0
FINAL,7,2019,4,7,1,4,0,0
FINAL,7,2019,4,7,1,5,"202,503",1953795684.8
FINAL,3,2019,4,7,12,3,"1,177,066",244879920398
FINAL,3,2019,4,7,12,4,0,0
FINAL,3,2019,4,7,12,5,"2,163,613",513731319209
FINAL,5,2019,4,7,12,3,"32,564",16107343.842
FINAL,5,2019,4,7,12,4,"122,922",150602824.28
FINAL,5,2019,4,7,12,5,"27,338",19015219.727
FINAL,7,2019,4,7,12,3,"1,066,308",59980736314
FINAL,7,2019,4,7,12,4,"773,799",41022074748
FINAL,7,2019,4,7,12,5,"1,369,496",72908200568
FINAL,3,2019,4,7,28,1,0,0
FINAL,3,2019,4,7,28,2,0,0
FINAL,3,2019,4,7,28,3,0,0
FINAL,3,2019,4,7,28,4,0,0
FINAL,3,2019,4,7,28,5,"514,320",11366787661
FINAL,5,2019,4,7,28,1,638,388121.76414
FINAL,5,2019,4,7,28,2,0,0
FINAL,5,2019,4,7,28,5,"4,401",1568179.534
FINAL,7,2019,4,7,28,1,"151,533",6300666532.6
FINAL,7,2019,4,7,28,2,"26,235",268638179.23
FINAL,7,2019,4,7,28,3,0,0
FINAL,7,2019,4,7,28,4,0,0
FINAL,7,2019,4,7,28,5,"239,024",6467670966.2
FINAL,3,2019,5,4,9,1,0,0
FINAL,3,2019,5,4,9,2,0,0
FINAL,3,2019,5,4,9,3,0,0
FINAL,3,2019,5,4,9,4,0,0
FINAL,3,2019,5,4,9,5,"726,638",62904178014
FINAL,4,2019,5,4,9,1,466,3589.5214819
FINAL,4,2019,5,4,9,2,263,1145.316931
FINAL,4,2019,5,4,9,5,"4,784",270005.45773
FINAL,5,2019,5,4,9,1,26,18.703955076
FINAL,5,2019,5,4,9,2,216,36006.123068
FINAL,5,2019,5,4,9,5,"4,777",6188025.6025
FINAL,7,2019,5,4,9,1,"47,840",367640852.21
FINAL,7,2019,5,4,9,2,"6,750",13245556.63
FINAL,7,2019,5,4,9,3,0,0
FINAL,7,2019,5,4,9,4,0,0
FINAL,7,2019,5,4,9,5,"346,362",6379732654.2
FINAL,3,2019,5,4,23,1,"200,882",8576637247.5
FINAL,3,2019,5,4,23,2,0,0
FINAL,3,2019,5,4,23,3,0,0
FINAL,3,2019,5,4,23,4,0,0
FINAL,3,2019,5,4,23,5,"168,705",7687453730.3
FINAL,4,2019,5,4,23,1,497,0
FINAL,4,2019,5,4,23,2,391,0
FINAL,4,2019,5,4,23,5,376,0
FINAL,5,2019,5,4,23,1,346,40811.059144
FINAL,5,2019,5,4,23,2,237,1899.0356728
FINAL,5,2019,5,4,23,5,454,49688.490736
FINAL,7,2019,5,4,23,1,"30,464",304051645.38
FINAL,7,2019,5,4,23,2,"34,969",192993412.43
FINAL,7,2019,5,4,23,3,0,0
FINAL,7,2019,5,4,23,4,0,0
FINAL,7,2019,5,4,23,5,"45,581",108515852.65
FINAL,3,2019,5,4,25,1,"117,485",4403472460.8
FINAL,3,2019,5,4,25,2,0,0
FINAL,3,2019,5,4,25,3,0,0
FINAL,3,2019,5,4,25,4,0,0
FINAL,3,2019,5,4,25,5,"1,019,934",51551671920
FINAL,4,2019,5,4,25,1,122,419.08459286
FINAL,4,2019,5,4,25,2,602,10168.981294
FINAL,4,2019,5,4,25,5,"2,904",236451.34703
FINAL,5,2019,5,4,25,1,"1,832",695252.59486
FINAL,5,2019,5,4,25,2,"2,562",733104.78273
FINAL,5,2019,5,4,25,5,"9,338",10126938.317
FINAL,7,2019,5,4,25,1,"179,977",2330960007.4
FINAL,7,2019,5,4,25,2,"98,948",860425154.88
FINAL,7,2019,5,4,25,3,0,0
FINAL,7,2019,5,4,25,4,0,0
FINAL,7,2019,5,4,25,5,"449,770",9233074037.9
FINAL,3,2019,5,4,33,1,"28,760",158623859.65
FINAL,3,2019,5,4,33,2,0,0
FINAL,3,2019,5,4,33,3,0,0
FINAL,3,2019,5,4,33,4,0,0
FINAL,3,2019,5,4,33,5,"28,090",157616724.95
FINAL,4,2019,5,4,33,1,73,28.149145751
FINAL,4,2019,5,4,33,2,"4,168",91271.53347
FINAL,5,2019,5,4,33,1,535,19375.975698
FINAL,5,2019,5,4,33,2,721,57610.75966
FINAL,5,2019,5,4,33,5,"1,174",102760.22256
FINAL,7,2019,5,4,33,1,"22,779",48807372.501
FINAL,7,2019,5,4,33,2,"4,187",4417972.7868
FINAL,7,2019,5,4,33,3,0,0
FINAL,7,2019,5,4,33,4,0,0
FINAL,7,2019,5,4,33,5,"34,894",89745702.765
FINAL,3,2019,5,4,44,1,"151,345",3467708722.1
FINAL,3,2019,5,4,44,2,0,0
FINAL,3,2019,5,4,44,3,0,0
FINAL,3,2019,5,4,44,4,0,0
FINAL,3,2019,5,4,44,5,"302,137",6032520182.4
FINAL,4,2019,5,4,44,1,275,413.45749745
FINAL,4,2019,5,4,44,2,269,398.07438882
FINAL,4,2019,5,4,44,5,"2,730",28357.557826
FINAL,5,2019,5,4,44,1,360,43927.833695
FINAL,5,2019,5,4,44,2,124,1687.7079688
FINAL,5,2019,5,4,44,5,"1,866",323511.26622
FINAL,7,2019,5,4,44,1,"130,468",1134932869.7
FINAL,7,2019,5,4,44,2,"12,908",28383962.544
FINAL,7,2019,5,4,44,3,0,0
FINAL,7,2019,5,4,44,4,0,0
FINAL,7,2019,5,4,44,5,"89,160",874530042.6
FINAL,3,2019,5,5,10,1,"103,456",1403294615.2
FINAL,3,2019,5,5,10,2,0,0
FINAL,3,2019,5,5,10,3,0,0
FINAL,3,2019,5,5,10,4,0,0
FINAL,3,2019,5,5,10,5,"181,746",2544066041.7
FINAL,4,2019,5,5,10,1,0,0
FINAL,4,2019,5,5,10,2,136,324.94990931
FINAL,4,2019,5,5,10,5,"1,428",16089.418256
FINAL,5,2019,5,5,10,1,146,2151.6764279
FINAL,5,2019,5,5,10,2,535,17174.476249
FINAL,5,2019,5,5,10,5,250,3355.6906791
FINAL,7,2019,5,5,10,1,"1,570",1638908.5364
FINAL,7,2019,5,5,10,2,"12,662",33906365.466
FINAL,7,2019,5,5,10,3,0,0
FINAL,7,2019,5,5,10,4,0,0
FINAL,7,2019,5,5,10,5,"62,806",320803393.83
FINAL,3,2019,5,5,24,1,"74,446",409815910.33
FINAL,3,2019,5,5,24,2,0,0
FINAL,3,2019,5,5,24,3,0,0
FINAL,3,2019,5,5,24,4,0,0
FINAL,3,2019,5,5,24,5,"973,298",24164805435
FINAL,4,2019,5,5,24,1,0,0
FINAL,4,2019,5,5,24,2,"1,444",41957.995401
FINAL,4,2019,5,5,24,5,"10,410",6000522.6208
FINAL,5,2019,5,5,24,1,0,0
FINAL,5,2019,5,5,24,2,644,159365.36978
FINAL,5,2019,5,5,24,5,"21,906",19110150.746
FINAL,7,2019,5,5,24,1,"10,899",75516308.611
FINAL,7,2019,5,5,24,2,"23,051",372341227.96
FINAL,7,2019,5,5,24,3,0,0
FINAL,7,2019,5,5,24,4,0,0
FINAL,7,2019,5,5,24,5,"575,340",9401379409.2
FINAL,3,2019,5,5,34,1,"263,849",17687987978
FINAL,3,2019,5,5,34,2,0,0
FINAL,3,2019,5,5,34,3,0,0
FINAL,3,2019,5,5,34,4,0,0
FINAL,3,2019,5,5,34,5,"1,257,016",153213254778
FINAL,4,2019,5,5,34,1,"6,352",0
FINAL,4,2019,5,5,34,2,"7,103",0
FINAL,4,2019,5,5,34,5,"4,969",0
FINAL,5,2019,5,5,34,1,"4,561",5046740.7119
FINAL,5,2019,5,5,34,2,"14,638",78299100.719
FINAL,5,2019,5,5,34,5,"3,517",3913007.3718
FINAL,7,2019,5,5,34,1,"104,479",1249418123.2
FINAL,7,2019,5,5,34,2,"104,771",1570416002.4
FINAL,7,2019,5,5,34,3,0,0
FINAL,7,2019,5,5,34,4,0,0
FINAL,7,2019,5,5,34,5,"400,636",12981007552
FINAL,3,2019,5,5,36,1,"442,224",36212611711
FINAL,3,2019,5,5,36,2,0,0
FINAL,3,2019,5,5,36,3,0,0
FINAL,3,2019,5,5,36,4,0,0
FINAL,3,2019,5,5,36,5,"841,766",56729309766
FINAL,4,2019,5,5,36,1,"8,454",421265.0912
FINAL,4,2019,5,5,36,2,"14,932",1361310.9509
FINAL,4,2019,5,5,36,5,"15,599",988570.53102
FINAL,5,2019,5,5,36,1,"2,641",580789.4651
FINAL,5,2019,5,5,36,2,554,24613.160648
FINAL,5,2019,5,5,36,5,"4,919",2078654.3738
FINAL,7,2019,5,5,36,1,"448,099",17459089059
FINAL,7,2019,5,5,36,2,"137,834",2681257544.5
FINAL,7,2019,5,5,36,3,0,0
FINAL,7,2019,5,5,36,4,0,0
FINAL,7,2019,5,5,36,5,"659,796",31449581338
FINAL,3,2019,5,5,51,1,"152,867",5359260515
FINAL,3,2019,5,5,51,2,0,0
FINAL,3,2019,5,5,51,3,0,0
FINAL,3,2019,5,5,51,4,0,0
FINAL,3,2019,5,5,51,5,"603,528",13558267712
FINAL,4,2019,5,5,51,1,0,0
FINAL,4,2019,5,5,51,2,"1,005",14814.451672
FINAL,4,2019,5,5,51,5,"1,237",22472.204132
FINAL,5,2019,5,5,51,1,280,33628.032411
FINAL,5,2019,5,5,51,2,657,86266.649831
FINAL,5,2019,5,5,51,5,"1,203",215706.21428
FINAL,7,2019,5,5,51,1,"19,601",326546525.61
FINAL,7,2019,5,5,51,2,"4,471",20618966.493
FINAL,7,2019,5,5,51,3,0,0
FINAL,7,2019,5,5,51,4,0,0
FINAL,7,2019,5,5,51,5,"419,243",4078092774.6
FINAL,3,2019,5,6,12,1,"1,830,399",323306929377
FINAL,3,2019,5,6,12,2,0,0
FINAL,3,2019,5,6,12,5,"1,540,837",249340580339
FINAL,5,2019,5,6,12,1,"4,547",3000938.5605
FINAL,5,2019,5,6,12,2,"3,522",1464249.2667
FINAL,5,2019,5,6,12,5,"15,480",12161797.636
FINAL,7,2019,5,6,12,1,"74,253",562066559.74
FINAL,7,2019,5,6,12,2,"109,406",1779233497.6
FINAL,7,2019,5,6,12,5,"1,235,192",70627778751
FINAL,3,2019,5,6,13,1,"138,263",2834742118.8
FINAL,3,2019,5,6,13,2,0,0
FINAL,3,2019,5,6,13,3,0,0
FINAL,3,2019,5,6,13,4,0,0
FINAL,3,2019,5,6,13,5,"273,447",4295659021.7
FINAL,5,2019,5,6,13,1,253,26852.222426
FINAL,5,2019,5,6,13,2,90,3192.6758934
FINAL,5,2019,5,6,13,5,"3,192",562631.29077
FINAL,7,2019,5,6,13,1,"7,101",31662596.404
FINAL,7,2019,5,6,13,2,"3,552",7454332.2433
FINAL,7,2019,5,6,13,3,0,0
FINAL,7,2019,5,6,13,4,0,0
FINAL,7,2019,5,6,13,5,"206,020",1305012142.5
FINAL,3,2019,5,6,37,1,"1,656,358",78321333891
FINAL,3,2019,5,6,37,2,0,0
FINAL,3,2019,5,6,37,3,0,0
FINAL,3,2019,5,6,37,4,0,0
FINAL,3,2019,5,6,37,5,"562,208",19615110247
FINAL,5,2019,5,6,37,1,"4,863",1728861.6203
FINAL,5,2019,5,6,37,2,"8,958",4059130.6497
FINAL,5,2019,5,6,37,5,"10,565",4687475.8206
FINAL,7,2019,5,6,37,1,"108,787",1093529426.8
FINAL,7,2019,5,6,37,2,"87,329",1112485181
FINAL,7,2019,5,6,37,3,0,0
FINAL,7,2019,5,6,37,4,0,0
FINAL,7,2019,5,6,37,5,"891,498",27244950299
FINAL,3,2019,5,6,45,1,"1,144,305",132302198459
FINAL,3,2019,5,6,45,2,0,0
FINAL,3,2019,5,6,45,3,0,0
FINAL,3,2019,5,6,45,4,0,0
FINAL,3,2019,5,6,45,5,"614,329",80051323741
FINAL,5,2019,5,6,45,1,658,95527.576097
FINAL,5,2019,5,6,45,2,"2,100",729859.01301
FINAL,5,2019,5,6,45,5,"8,308",1912734.4146
FINAL,7,2019,5,6,45,1,"50,104",340542767.85
FINAL,7,2019,5,6,45,2,"18,375",180345918.27
FINAL,7,2019,5,6,45,3,0,0
FINAL,7,2019,5,6,45,4,0,0
FINAL,7,2019,5,6,45,5,"433,060",7535603256.7
FINAL,3,2019,5,7,1,1,"559,632",11513226492
FINAL,3,2019,5,7,1,2,0,0
FINAL,3,2019,5,7,1,3,0,0
FINAL,3,2019,5,7,1,4,0,0
FINAL,3,2019,5,7,1,5,"140,623",2829138947.1
FINAL,5,2019,5,7,1,1,"6,449",2933760.4784
FINAL,5,2019,5,7,1,2,"7,034",3595797.6837
FINAL,5,2019,5,7,1,5,0,0
FINAL,7,2019,5,7,1,1,"26,398",117439615.48
FINAL,7,2019,5,7,1,2,"150,414",2196838858.7
FINAL,7,2019,5,7,1,3,0,0
FINAL,7,2019,5,7,1,4,0,0
FINAL,7,2019,5,7,1,5,"120,673",1775132000.7
FINAL,3,2019,5,7,12,3,"1,836,318",302432010554
FINAL,3,2019,5,7,12,4,0,0
FINAL,3,2019,5,7,12,5,"1,261,151",146103290389
FINAL,5,2019,5,7,12,3,"31,303",27280331.778
FINAL,5,2019,5,7,12,4,"98,698",302917688.18
FINAL,5,2019,5,7,12,5,"12,577",2909324.3579
FINAL,7,2019,5,7,12,3,"777,030",63008611760
FINAL,7,2019,5,7,12,4,"215,649",7170844843.6
FINAL,7,2019,5,7,12,5,"1,083,105",60628604565
FINAL,3,2019,5,7,28,1,0,0
FINAL,3,2019,5,7,28,2,0,0
FINAL,3,2019,5,7,28,3,0,0
FINAL,3,2019,5,7,28,4,0,0
FINAL,3,2019,5,7,28,5,"646,603",20381382331
FINAL,5,2019,5,7,28,1,0,0
FINAL,5,2019,5,7,28,2,0,0
FINAL,5,2019,5,7,28,5,"4,314",4676498.1337
FINAL,7,2019,5,7,28,1,"8,827",39427086.546
FINAL,7,2019,5,7,28,2,"34,542",85802382.194
FINAL,7,2019,5,7,28,3,0,0
FINAL,7,2019,5,7,28,4,0,0
FINAL,7,2019,5,7,28,5,"269,208",2538996028.9
FINAL,3,2019,6,4,9,1,0,0
FINAL,3,2019,6,4,9,2,0,0
FINAL,3,2019,6,4,9,3,0,0
FINAL,3,2019,6,4,9,4,0,0
FINAL,3,2019,6,4,9,5,"244,401",3639828292.8
FINAL,4,2019,6,4,9,1,0,0
FINAL,4,2019,6,4,9,2,54,48.480827027
FINAL,4,2019,6,4,9,5,881,12847.812463
FINAL,5,2019,6,4,9,1,0,0
FINAL,5,2019,6,4,9,2,0,0
FINAL,5,2019,6,4,9,5,17,0
FINAL,7,2019,6,4,9,1,0,0
FINAL,7,2019,6,4,9,2,0,0
FINAL,7,2019,6,4,9,3,0,0
FINAL,7,2019,6,4,9,4,0,0
FINAL,7,2019,6,4,9,5,"166,308",2001843925
FINAL,5,2019,6,4,23,2,20,0
FINAL,5,2019,6,4,23,5,6,0
FINAL,3,2019,6,4,25,1,0,0
FINAL,3,2019,6,4,25,2,0,0
FINAL,3,2019,6,4,25,3,0,0
FINAL,3,2019,6,4,25,4,0,0
FINAL,3,2019,6,4,25,5,"426,715",7596496113.1
FINAL,4,2019,6,4,25,1,195,1062.9456958
FINAL,4,2019,6,4,25,2,35,33.78993288
FINAL,4,2019,6,4,25,5,171,815.62127211
FINAL,5,2019,6,4,25,1,156,18084.502947
FINAL,5,2019,6,4,25,2,33,50.256680128
FINAL,5,2019,6,4,25,5,9,3.8778302568
FINAL,7,2019,6,4,25,1,"43,313",530179284.02
FINAL,7,2019,6,4,25,2,"6,789",60015832.746
FINAL,7,2019,6,4,25,3,0,0
FINAL,7,2019,6,4,25,4,0,0
FINAL,7,2019,6,4,25,5,"164,336",1781573899.9
FINAL,4,2019,6,4,33,2,885,0
FINAL,5,2019,6,4,33,2,6,0
FINAL,3,2019,6,4,44,1,"397,667",83253385088
FINAL,3,2019,6,4,44,2,0,0
FINAL,3,2019,6,4,44,3,0,0
FINAL,3,2019,6,4,44,4,0,0
FINAL,3,2019,6,4,44,5,"13,798",180285639.47
FINAL,4,2019,6,4,44,1,193,205.04736037
FINAL,4,2019,6,4,44,2,125,85.7462495
FINAL,4,2019,6,4,44,5,750,3086.864982
FINAL,5,2019,6,4,44,1,50,270.03327501
FINAL,5,2019,6,4,44,2,63,428.20091346
FINAL,5,2019,6,4,44,5,458,22874.022369
FINAL,7,2019,6,4,44,1,"39,052",214332794.58
FINAL,7,2019,6,4,44,2,0,0
FINAL,7,2019,6,4,44,3,0,0
FINAL,7,2019,6,4,44,4,0,0
FINAL,7,2019,6,4,44,5,"1,474",4687906.1591
FINAL,3,2019,6,5,10,1,"34,435",311048563.22
FINAL,3,2019,6,5,10,2,0,0
FINAL,3,2019,6,5,10,3,0,0
FINAL,3,2019,6,5,10,4,0,0
FINAL,3,2019,6,5,10,5,"146,264",1072423942.4
FINAL,4,2019,6,5,10,1,0,0
FINAL,4,2019,6,5,10,2,73,93.560830521
FINAL,4,2019,6,5,10,5,236,974.46311293
FINAL,5,2019,6,5,10,1,141,2019.2978977
FINAL,5,2019,6,5,10,2,57,328.31976744
FINAL,5,2019,6,5,10,5,34,118.19511628
FINAL,7,2019,6,5,10,1,"16,517",106212773.74
FINAL,7,2019,6,5,10,2,"19,471",37332443.971
FINAL,7,2019,6,5,10,3,0,0
FINAL,7,2019,6,5,10,4,0,0
FINAL,7,2019,6,5,10,5,"56,333",283396267
FINAL,3,2019,6,5,24,1,"10,154",76218222.488
FINAL,3,2019,6,5,24,2,0,0
FINAL,3,2019,6,5,24,3,0,0
FINAL,3,2019,6,5,24,4,0,0
FINAL,3,2019,6,5,24,5,"262,963",3874842384.9
FINAL,4,2019,6,5,24,1,23,10.387420007
FINAL,4,2019,6,5,24,2,439,3882.586767
FINAL,4,2019,6,5,24,5,261,1373.7362959
FINAL,5,2019,6,5,24,1,0,0
FINAL,5,2019,6,5,24,2,157,10273.686643
FINAL,5,2019,6,5,24,5,"6,619",3746533.4928
FINAL,7,2019,6,5,24,1,"6,086",8134821.2476
FINAL,7,2019,6,5,24,2,"16,525",143993075.8
FINAL,7,2019,6,5,24,3,0,0
FINAL,7,2019,6,5,24,4,0,0
FINAL,7,2019,6,5,24,5,"225,163",2409832676.4
FINAL,3,2019,6,5,34,1,"904,960",33231245219
FINAL,3,2019,6,5,34,2,0,0
FINAL,3,2019,6,5,34,3,0,0
FINAL,3,2019,6,5,34,4,0,0
FINAL,3,2019,6,5,34,5,"87,935",1648709442
FINAL,4,2019,6,5,34,1,"3,550",0
FINAL,4,2019,6,5,34,2,"3,328",0
FINAL,4,2019,6,5,34,5,"1,959",0
FINAL,5,2019,6,5,34,1,"9,331",21073168.557
FINAL,5,2019,6,5,34,2,"9,570",31839317
FINAL,5,2019,6,5,34,5,"2,115",1903543.805
FINAL,7,2019,6,5,34,1,"430,263",12303886011
FINAL,7,2019,6,5,34,2,"41,611",331665577.93
FINAL,7,2019,6,5,34,3,0,0
FINAL,7,2019,6,5,34,4,0,0
FINAL,7,2019,6,5,34,5,"217,242",6526224716.1
FINAL,3,2019,6,5,36,1,"291,967",21355772088
FINAL,3,2019,6,5,36,2,0,0
FINAL,3,2019,6,5,36,3,0,0
FINAL,3,2019,6,5,36,4,0,0
FINAL,3,2019,6,5,36,5,"663,979",35742924231
FINAL,4,2019,6,5,36,1,"1,142",7693.8627487
FINAL,4,2019,6,5,36,2,"5,418",173022.21899
FINAL,4,2019,6,5,36,5,"1,879",20822.045078
FINAL,5,2019,6,5,36,1,208,3483.6530255
